<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
CTN,20120327,5.1923,5.1923,4.8076,4.8077,157700,5.4000,5.4000,5.0000,5.0000,60,0,0
CTN,20120326,4.8077,4.9038,4.8077,4.9038,91200,5.0000,5.1000,5.0000,5.1000,0,3500,100
CTN,20120323,4.6154,4.7116,4.5192,4.7115,100000,4.8000,4.9000,4.7000,4.9000,0,0,0
CTN,20120322,4.5192,4.6154,4.2307,4.6154,61100,4.7000,4.8000,4.4000,4.8000,0,0,3100
CTN,20120321,4.3269,4.6154,4.3269,4.5192,81500,4.5000,4.8000,4.5000,4.7000,0,0,0
CTN,20120320,4.1346,4.3269,4.1346,4.3269,57100,4.3000,4.5000,4.3000,4.5000,0,100,0
CTN,20120319,4.3270,4.3270,4.0385,4.1346,24500,4.5000,4.5000,4.2000,4.3000,0,0,0
CTN,20120316,4.0385,4.2308,4.0385,4.2308,37100,4.2000,4.4000,4.2000,4.4000,0,0,400
CTN,20120315,3.9423,4.3269,3.9423,4.2308,52400,4.1000,4.5000,4.1000,4.4000,0,0,27900
CTN,20120314,4.2307,4.2307,4.1346,4.1346,4000,4.4000,4.4000,4.3000,4.3000,0,0,0
CTN,20120313,4.4231,4.4231,4.1347,4.3269,10200,4.6000,4.6000,4.3000,4.5000,0,0,0
CTN,20120312,4.3269,4.3269,4.0384,4.0385,16600,4.5000,4.5000,4.2000,4.2000,0,0,0
CTN,20120309,4.5193,4.5193,4.2308,4.3269,15600,4.7000,4.7000,4.4000,4.5000,0,0,0
CTN,20120308,4.3269,4.5192,4.3269,4.4231,12100,4.5000,4.7000,4.5000,4.6000,0,0,0
CTN,20120307,4.8077,4.8077,4.5192,4.5192,15600,5.0000,5.0000,4.7000,4.7000,0,0,500
CTN,20120306,5.0000,5.0000,4.7115,4.7115,21800,5.2000,5.2000,4.9000,4.9000,0,0,0
CTN,20120305,4.7115,4.7115,4.7115,4.7115,16100,4.9000,4.9000,4.9000,4.9000,0,0,0
CTN,20120302,4.4231,4.6154,4.3269,4.5192,49300,4.6000,4.8000,4.5000,4.7000,0,0,0
CTN,20120301,4.3269,4.5193,4.3269,4.4231,17300,4.5000,4.7000,4.5000,4.6000,0,0,0
CTN,20120229,4.5193,4.5193,4.4231,4.4231,20500,4.7000,4.7000,4.6000,4.6000,0,0,0
CTN,20120228,4.8077,4.8077,4.3269,4.4231,25000,5.0000,5.0000,4.5000,4.6000,23790,0,0
CTN,20120227,4.5192,4.7115,4.4230,4.7115,30800,4.7000,4.9000,4.6000,4.9000,0,0,0
CTN,20120224,4.4231,4.5192,4.3269,4.5192,52200,4.6000,4.7000,4.5000,4.7000,0,0,0
CTN,20120223,4.2307,4.3269,4.2307,4.3269,11500,4.4000,4.5000,4.4000,4.5000,0,0,0
CTN,20120222,4.0384,4.3269,4.0384,4.3269,2200,4.2000,4.5000,4.2000,4.5000,0,0,0
CTN,20120221,4.4231,4.4231,4.1346,4.1346,10100,4.6000,4.6000,4.3000,4.3000,0,0,0
CTN,20120220,4.1347,4.2308,4.0385,4.2308,10700,4.3000,4.4000,4.2000,4.4000,0,0,0
CTN,20120217,4.0385,4.1346,3.9423,4.0385,10300,4.2000,4.3000,4.1000,4.2000,0,0,0
CTN,20120216,3.8461,4.0385,3.8461,3.9423,4700,4.0000,4.2000,4.0000,4.1000,0,0,0
CTN,20120215,3.8461,3.9423,3.8461,3.9423,8500,4.0000,4.1000,4.0000,4.1000,0,0,0
CTN,20120214,3.8462,3.9423,3.8462,3.9423,22000,4.0000,4.1000,4.0000,4.1000,0,0,0
CTN,20120213,3.8461,3.8461,3.7500,3.7500,27000,4.0000,4.0000,3.9000,3.9000,0,0,0
CTN,20120210,4.0385,4.0385,3.8462,3.9423,22200,4.2000,4.2000,4.0000,4.1000,0,0,0
CTN,20120209,4.0385,4.0385,3.9423,4.0385,9700,4.2000,4.2000,4.1000,4.2000,0,0,0
CTN,20120208,3.8462,4.0385,3.8462,4.0385,37200,4.0000,4.2000,4.0000,4.2000,0,0,0
CTN,20120207,4.0385,4.0385,3.8462,3.8462,11900,4.2000,4.2000,4.0000,4.0000,0,0,0
CTN,20120206,4.0385,4.0385,3.8462,3.8462,8500,4.2000,4.2000,4.0000,4.0000,0,2000,0
CTN,20120203,4.4231,4.4231,4.0384,4.2308,13900,4.6000,4.6000,4.2000,4.4000,0,3800,0
CTN,20120202,4.0385,4.1346,4.0385,4.1346,22200,4.2000,4.3000,4.2000,4.3000,0,0,0
CTN,20120201,3.7500,4.0385,3.7500,3.9423,3900,3.9000,4.2000,3.9000,4.1000,0,500,0
CTN,20120131,4.0385,4.2308,3.8462,3.8462,5300,4.2000,4.4000,4.0000,4.0000,0,0,0
CTN,20120130,4.0385,4.0385,4.0385,4.0385,600,4.2000,4.2000,4.2000,4.2000,0,0,0
CTN,20120120,4.1346,4.1346,3.8461,3.8462,300,4.3000,4.3000,4.0000,4.0000,0,0,0
