<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
ATA,20200529,0.2000,0.3000,0.1000,0.2000,50820,0.2000,0.3000,0.1000,0.2000,0,0,0
ATA,20200522,0.2000,0.3000,0.1000,0.3000,265700,0.2000,0.3000,0.1000,0.3000,0,0,0
ATA,20200515,0.2000,0.2000,0.1000,0.2000,122400,0.2000,0.2000,0.1000,0.2000,0,0,100
ATA,20200508,0.2000,0.2000,0.1000,0.2000,7500,0.2000,0.2000,0.1000,0.2000,0,0,0
ATA,20200424,0.2000,0.2000,0.1000,0.2000,24200,0.2000,0.2000,0.1000,0.2000,0,0,0
ATA,20200417,0.2000,0.2000,0.2000,0.2000,62600,0.2000,0.2000,0.2000,0.2000,0,0,0
ATA,20200410,0.1000,0.3000,0.1000,0.2000,193200,0.1000,0.3000,0.1000,0.2000,0,0,0
ATA,20200403,0.3000,0.3000,0.2000,0.3000,126500,0.3000,0.3000,0.2000,0.3000,0,0,0
ATA,20200327,0.3000,0.3000,0.3000,0.3000,3180,0.3000,0.3000,0.3000,0.3000,0,0,0
ATA,20200320,0.1000,0.2000,0.1000,0.2000,49100,0.1000,0.2000,0.1000,0.2000,60,0,0
ATA,20200313,0.2000,0.2000,0.2000,0.2000,3400,0.2000,0.2000,0.2000,0.2000,0,0,0
ATA,20200306,0.3000,0.3000,0.2000,0.3000,24110,0.3000,0.3000,0.2000,0.3000,0,0,0
ATA,20200228,0.2000,0.2000,0.2000,0.2000,70000,0.2000,0.2000,0.2000,0.2000,0,0,0
ATA,20200221,0.2000,0.3000,0.2000,0.3000,110710,0.2000,0.3000,0.2000,0.3000,0,0,0
ATA,20200214,0.2000,0.3000,0.2000,0.3000,25734,0.2000,0.3000,0.2000,0.3000,0,0,0
ATA,20200207,0.2000,0.3000,0.2000,0.3000,14340,0.2000,0.3000,0.2000,0.3000,0,0,0
ATA,20200131,0.2000,0.3000,0.2000,0.2000,7140,0.2000,0.3000,0.2000,0.2000,0,0,0
ATA,20200117,0.3000,0.3000,0.3000,0.3000,2110,0.3000,0.3000,0.3000,0.3000,0,0,0
ATA,20200110,0.2000,0.3000,0.2000,0.3000,11300,0.2000,0.3000,0.2000,0.3000,0,0,0
ATA,20191227,0.3000,0.3000,0.3000,0.3000,1460,0.3000,0.3000,0.3000,0.3000,0,0,0
ATA,20191220,0.2000,0.3000,0.2000,0.3000,460,0.2000,0.3000,0.2000,0.3000,0,0,0
ATA,20191213,0.3000,0.3000,0.2000,0.3000,3300,0.3000,0.3000,0.2000,0.3000,0,0,0
ATA,20191129,0.3000,0.3000,0.3000,0.3000,100,0.3000,0.3000,0.3000,0.3000,0,0,0
ATA,20191122,0.3000,0.3000,0.3000,0.3000,2100,0.3000,0.3000,0.3000,0.3000,0,0,0
ATA,20191115,0.3000,0.3000,0.3000,0.3000,500,0.3000,0.3000,0.3000,0.3000,0,0,0
ATA,20191108,0.2000,0.3000,0.2000,0.3000,10300,0.2000,0.3000,0.2000,0.3000,0,0,0
ATA,20191101,0.3000,0.3000,0.2000,0.3000,39800,0.3000,0.3000,0.2000,0.3000,0,0,0
ATA,20191025,0.3000,0.3000,0.3000,0.3000,3200,0.3000,0.3000,0.3000,0.3000,0,0,0
ATA,20191018,0.3000,0.3000,0.2000,0.3000,31400,0.3000,0.3000,0.2000,0.3000,0,0,0
ATA,20191011,0.3000,0.3000,0.3000,0.3000,600,0.3000,0.3000,0.3000,0.3000,0,0,0
ATA,20191004,0.3000,0.3000,0.3000,0.3000,351,0.3000,0.3000,0.3000,0.3000,0,0,0
ATA,20190927,0.2000,0.3000,0.2000,0.2000,11138,0.2000,0.3000,0.2000,0.2000,0,0,0
ATA,20190920,0.2000,0.3000,0.2000,0.2000,64650,0.2000,0.3000,0.2000,0.2000,0,0,0
ATA,20190913,0.2000,0.3000,0.2000,0.3000,4210,0.2000,0.3000,0.2000,0.3000,0,0,0
ATA,20190906,0.2000,0.3000,0.2000,0.2000,14480,0.2000,0.3000,0.2000,0.2000,0,0,0
ATA,20190830,0.3000,0.3000,0.2000,0.3000,1710,0.3000,0.3000,0.2000,0.3000,0,0,0
ATA,20190823,0.2000,0.3000,0.2000,0.3000,2300,0.2000,0.3000,0.2000,0.3000,0,0,0
ATA,20190816,0.2000,0.3000,0.2000,0.3000,3000,0.2000,0.3000,0.2000,0.3000,0,0,0
ATA,20190809,0.2000,0.3000,0.2000,0.2000,28330,0.2000,0.3000,0.2000,0.2000,0,0,0
ATA,20190802,0.2000,0.3000,0.2000,0.3000,1570,0.2000,0.3000,0.2000,0.3000,0,0,0
ATA,20190726,0.2000,0.3000,0.2000,0.3000,70510,0.2000,0.3000,0.2000,0.3000,0,0,0
ATA,20190719,0.3000,0.3000,0.2000,0.2000,6417,0.3000,0.3000,0.2000,0.2000,10000,0,0
ATA,20190712,0.3000,0.3000,0.2000,0.3000,113900,0.3000,0.3000,0.2000,0.3000,0,0,0
ATA,20190705,0.3000,0.4000,0.3000,0.4000,118100,0.3000,0.4000,0.3000,0.4000,0,0,0
ATA,20190628,0.3000,0.3000,0.2000,0.3000,17480,0.3000,0.3000,0.2000,0.3000,9300,0,0
ATA,20190621,0.3000,0.3000,0.3000,0.3000,2104,0.3000,0.3000,0.3000,0.3000,0,0,0
ATA,20190614,0.2000,0.3000,0.2000,0.3000,6100,0.2000,0.3000,0.2000,0.3000,9300,0,0
ATA,20190607,0.2000,0.4000,0.2000,0.3000,54500,0.2000,0.4000,0.2000,0.3000,0,0,0
ATA,20190531,0.3000,0.3000,0.2000,0.3000,3200,0.3000,0.3000,0.2000,0.3000,0,0,0
ATA,20190524,0.4000,0.4000,0.3000,0.3000,29813,0.4000,0.4000,0.3000,0.3000,0,0,0
ATA,20190517,0.3000,0.4000,0.3000,0.4000,9300,0.3000,0.4000,0.3000,0.4000,0,0,0
ATA,20190510,0.3000,0.4000,0.3000,0.3000,18200,0.3000,0.4000,0.3000,0.3000,0,0,0
