<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
HUT,20090916,5.6051,6.0375,5.3008,5.4450,115200,35.0000,37.7000,33.1000,34.0000,0,0,0
HUT,20090915,5.6852,5.7012,5.4449,5.7012,224500,35.5000,35.6000,34.0000,35.6000,0,3800,0
HUT,20090914,5.3649,5.3969,5.0446,5.3969,121100,33.5000,33.7000,31.5000,33.7000,0,0,0
HUT,20090911,5.0446,5.0446,4.9645,5.0446,366600,31.5000,31.5000,31.0000,31.5000,0,0,0
HUT,20090910,4.7244,4.7244,4.7244,4.7243,126100,29.5000,29.5000,29.5000,29.5000,0,0,0
HUT,20090909,4.2119,4.4521,4.2119,4.4521,156300,26.3000,27.8000,26.3000,27.8000,0,0,0
HUT,20090908,4.0837,4.2438,4.0036,4.2439,114900,25.5000,26.5000,25.0000,26.5000,0,0,0
HUT,20090907,4.0837,4.2439,3.8115,4.0036,110700,25.5000,26.5000,23.8000,25.0000,0,0,0
HUT,20090904,4.2599,4.2599,3.7314,3.9556,89300,26.6000,26.6000,23.3000,24.7000,0,0,0
HUT,20090903,3.9876,4.0356,3.8274,4.0357,136600,24.9000,25.2000,23.9000,25.2000,0,0,0
HUT,20090901,3.7794,3.7794,3.6834,3.7794,85900,23.6000,23.6000,23.0000,23.6000,0,0,0
HUT,20090831,3.6033,3.6193,3.3631,3.6193,66400,22.5000,22.6000,21.0000,22.6000,0,0,0
HUT,20090828,3.4431,3.5072,3.2990,3.5072,40400,21.5000,21.9000,20.6000,21.9000,0,0,0
HUT,20090827,3.2670,3.4432,3.2029,3.4431,56800,20.4000,21.5000,20.0000,21.5000,0,0,0
HUT,20090826,3.7153,3.7153,3.3310,3.3791,22100,23.2000,23.2000,20.8000,21.1000,0,0,0
HUT,20090825,3.5552,3.5552,3.4431,3.5552,103000,22.2000,22.2000,21.5000,22.2000,0,0,0
HUT,20090824,3.3311,3.3311,3.2830,3.3310,50400,20.8000,20.8000,20.5000,20.8000,0,0,0
HUT,20090821,3.0428,3.1389,3.0428,3.1389,97600,19.0000,19.6000,19.0000,19.6000,0,0,0
HUT,20090820,2.9787,3.0108,2.8987,2.9627,28300,18.6000,18.8000,18.1000,18.5000,0,0,2000
HUT,20090819,2.8826,2.9467,2.8506,2.9467,13200,18.0000,18.4000,17.8000,18.4000,0,0,0
HUT,20090818,2.8506,2.8506,2.8506,2.8506,1900,17.8000,17.8000,17.8000,17.8000,0,0,0
HUT,20090817,2.8826,2.8826,2.8506,2.8506,3500,18.0000,18.0000,17.8000,17.8000,0,0,0
HUT,20090814,2.9146,2.9146,2.8826,2.8986,5800,18.2000,18.2000,18.0000,18.1000,0,0,0
HUT,20090813,3.0428,3.0428,2.8987,2.8986,3200,19.0000,19.0000,18.1000,18.1000,0,0,0
