<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
MIM,20201002,10.8000,10.8000,10.8000,10.8000,200,10.8000,10.8000,10.8000,10.8000,0,200,0
MIM,20200918,12.0000,12.0000,12.0000,12.0000,1,12.0000,12.0000,12.0000,12.0000,0,0,0
MIM,20200309,12.0000,12.0000,12.0000,12.0000,100,12.3000,12.3000,12.3000,12.3000,0,0,0
MIM,20190723,12.0000,12.0000,12.0000,12.0000,1000,12.3000,12.3000,12.3000,12.3000,0,0,0
MIM,20190722,11.6097,11.6097,11.6097,11.6098,1000,11.9000,11.9000,11.9000,11.9000,0,0,0
MIM,20190719,12.1952,12.1952,10.7317,10.7317,1500,12.5000,12.5000,11.0000,11.0000,0,0,0
MIM,20190717,11.6097,11.6097,11.6097,11.6098,1000,11.9000,11.9000,11.9000,11.9000,0,0,0
MIM,20190716,8.9756,10.9268,8.9756,10.9268,40100,9.2000,11.2000,9.2000,11.2000,0,0,0
MIM,20190715,9.9512,9.9512,9.9512,9.9512,1000,10.2000,10.2000,10.2000,10.2000,0,0,0
MIM,20190712,9.1707,11.0243,9.1707,11.0244,17200,9.4000,11.3000,9.4000,11.3000,0,0,0
MIM,20190711,10.1463,10.1463,10.1463,10.1463,2000,10.4000,10.4000,10.4000,10.4000,0,0,0
MIM,20190529,11.2195,11.2195,11.2195,11.2195,500,11.5000,11.5000,11.5000,11.5000,0,0,0
MIM,20190523,12.1951,12.1951,12.1951,12.1951,15,12.5000,12.5000,12.5000,12.5000,0,0,0
MIM,20190515,12.1951,12.1951,12.1951,12.1951,61,12.5000,12.5000,12.5000,12.5000,0,0,0
MIM,20190425,12.1951,12.1951,12.1951,12.1951,200,12.5000,12.5000,12.5000,12.5000,0,0,0
MIM,20190416,12.1951,13.0732,12.1951,13.0732,900,12.5000,13.4000,12.5000,13.4000,0,0,0
MIM,20190410,12.2927,13.4634,12.2927,13.4634,220,12.6000,13.8000,12.6000,13.8000,0,0,0
MIM,20190408,11.4146,13.6585,11.4146,13.6585,200,11.7000,14.0000,11.7000,14.0000,0,0,0
MIM,20190405,12.6829,12.6829,12.6829,12.6829,100,13.0000,13.0000,13.0000,13.0000,0,0,0
MIM,20190403,12.1952,12.1952,11.1220,12.1951,300,12.5000,12.5000,11.4000,12.5000,0,0,0
MIM,20190402,11.1220,11.1220,11.1220,11.1220,100,11.4000,11.4000,11.4000,11.4000,0,0,0
MIM,20190401,12.2927,12.2927,12.2927,12.2927,100,12.6000,12.6000,12.6000,12.6000,0,0,0
MIM,20190329,11.7073,13.6585,11.7073,13.6585,200,12.0000,14.0000,12.0000,14.0000,0,0,0
MIM,20181220,12.9756,12.9756,12.9756,12.9756,2100,13.3000,13.3000,13.3000,13.3000,0,0,0
MIM,20181219,14.3414,14.3414,14.3414,14.3415,1200,14.7000,14.7000,14.7000,14.7000,0,0,0
MIM,20181218,15.9024,15.9024,15.9024,15.9024,200,16.3000,16.3000,16.3000,16.3000,0,0,0
MIM,20181217,17.6586,17.6586,17.6586,17.6585,100,18.1000,18.1000,18.1000,18.1000,0,0,0
MIM,20181214,19.6098,19.6098,19.6098,19.6098,100,20.1000,20.1000,20.1000,20.1000,0,0,0
MIM,20181211,21.7561,21.7561,21.7561,21.7561,100,22.3000,22.3000,22.3000,22.3000,0,0,0
MIM,20181024,24.0975,24.0975,24.0975,24.0976,100,24.7000,24.7000,24.7000,24.7000,0,0,0
MIM,20181012,21.9512,21.9512,21.9512,21.9512,100,22.5000,22.5000,22.5000,22.5000,0,0,0
MIM,20181010,20.0000,20.0000,20.0000,20.0000,100,20.5000,20.5000,20.5000,20.5000,0,0,0
MIM,20181008,18.2439,18.2439,18.2439,18.2439,100,18.7000,18.7000,18.7000,18.7000,0,0,0
MIM,20181004,16.5854,16.5854,16.5854,16.5854,100,17.0000,17.0000,17.0000,17.0000,0,0,0
MIM,20180927,15.2196,15.2196,15.2196,15.2195,100,15.6000,15.6000,15.6000,15.6000,0,0,0
MIM,20180924,13.8536,13.8536,13.8536,13.8537,100,14.2000,14.2000,14.2000,14.2000,0,0,0
MIM,20180914,12.8780,12.8780,12.8780,12.8780,100,13.2000,13.2000,13.2000,13.2000,0,0,0
MIM,20180831,11.9024,11.9024,11.9024,11.9024,100,12.2000,12.2000,12.2000,12.2000,0,0,0
MIM,20180830,11.2195,11.2195,11.2195,11.2195,100,11.5000,11.5000,11.5000,11.5000,0,0,0
MIM,20180723,10.2439,10.2439,10.2439,10.2439,900,10.5000,10.5000,10.5000,10.5000,0,0,0
MIM,20180619,10.2443,10.2443,10.2443,10.2443,200,11.5000,11.5000,11.5000,11.5000,0,0,0
MIM,20180608,10.2442,10.2442,10.2442,10.2443,900,11.5000,11.5000,11.5000,11.5000,0,0,0
MIM,20180607,11.2242,11.2242,10.2443,10.3333,1400,12.6000,12.6000,11.5000,11.6000,0,0,0
